"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-09-22","2013","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-23","2013","09","23","","17.0","","10.8","","13.9","","4.1","","0.0","","2.6","","0.0","","2.6","","","","20","","43",""
"2013-09-24","2013","09","24","","15.4","","9.2","","12.3","","5.7","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"2013-09-25","2013","09","25","","15.2","","7.8","","11.5","","6.5","","0.0","","0.4","","0.0","","0.4","","","","30","","46",""
"2013-09-26","2013","09","26","","15.4","","7.3","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","29","","32",""
"2013-09-27","2013","09","27","","12.3","","10.4","","11.4","","6.6","","0.0","","11.0","","0.0","","11.0","","","","","","<31",""
"2013-09-28","2013","09","28","","14.4","","10.7","","12.6","","5.4","","0.0","","35.4","","0.0","","35.4","","","","16","","52",""
"2013-09-29","2013","09","29","","12.4","","10.1","","11.3","","6.7","","0.0","","19.2","","0.0","","19.2","","","","13","","57",""
"2013-09-30","2013","09","30","","13.9","","9.9","","11.9","","6.1","","0.0","","2.2","","0.0","","2.2","","","","18","","52",""
"2013-10-01","2013","10","01","","13.5","","8.4","","11.0","","7.0","","0.0","","10.2","","0.0","","10.2","","","","19","","39",""
"2013-10-02","2013","10","02","","10.2","","7.7","","9.0","","9.0","","0.0","","11.4","","0.0","","11.4","","0","","","","<31",""
"2013-10-03","2013","10","03","","12.5","","3.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-04","2013","10","04","","13.4","","5.3","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-05","2013","10","05","","16.5","","10.9","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-06","2013","10","06","","21.2","","8.0","","14.6","","3.4","","0.0","","0.0","T","0.0","","0.0","T","","","13","","37",""
"2013-10-07","2013","10","07","","15.1","","11.3","","13.2","","4.8","","0.0","","3.8","","0.0","","3.8","","","","20","","43",""
"2013-10-08","2013","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-09","2013","10","09","","14.3","","4.7","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-10","2013","10","10","","13.0","","7.2","","10.1","","7.9","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2013-10-11","2013","10","11","","10.9","","4.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-12","2013","10","12","","12.8","","5.3","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","","29","","39",""
"2013-10-13","2013","10","13","","12.4","","3.8","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-14","2013","10","14","","12.5","","3.7","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-15","2013","10","15","","12.1","","5.6","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-16","2013","10","16","","12.5","","5.1","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","29","","35",""
"2013-10-17","2013","10","17","","11.0","","4.7","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-18","2013","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-19","2013","10","19","","10.1","","7.2","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-20","2013","10","20","","10.2","","8.4","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-21","2013","10","21","","9.6","","7.5","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-22","2013","10","22","","9.3","","7.1","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-23","2013","10","23","","10.2","","5.5","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-24","2013","10","24","","9.9","","3.6","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-25","2013","10","25","","10.3","","6.2","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-26","2013","10","26","","12.9","","7.6","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","","","27","","35",""
"2013-10-27","2013","10","27","","14.2","","7.7","","11.0","","7.0","","0.0","","1.2","","0.0","","1.2","","","","7","","43",""
"2013-10-28","2013","10","28","","12.9","","3.5","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-29","2013","10","29","","12.8","","1.0","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-30","2013","10","30","","11.4","","3.2","","7.3","","10.7","","0.0","","3.2","","0.0","","3.2","","","","11","","32",""
"2013-10-31","2013","10","31","","10.8","","8.4","","9.6","","8.4","","0.0","","7.6","","0.0","","7.6","","","","","","<31",""
"2013-11-01","2013","11","01","","11.9","","9.8","","10.9","","7.1","","0.0","","0.8","","0.0","","0.8","","","","","","<31",""
"2013-11-02","2013","11","02","","10.6","","5.4","","8.0","","10.0","","0.0","","46.6","","0.0","","46.6","","","","31","","61",""
"2013-11-03","2013","11","03","","8.7","","1.8","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-04","2013","11","04","","7.6","","-0.8","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-05","2013","11","05","","7.2","","4.2","","5.7","","12.3","","0.0","","1.6","","0.0","","1.6","","","","","","<31",""
"2013-11-06","2013","11","06","","9.6","","3.5","","6.6","","11.4","","0.0","","0.0","T","0.0","","0.0","T","","","7","","39",""
"2013-11-07","2013","11","07","","10.4","","6.3","","8.4","","9.6","","0.0","","15.6","","0.0","","15.6","","","","12","","48",""
"2013-11-08","2013","11","08","","11.2","","6.7","","9.0","","9.0","","0.0","","2.4","","0.0","","2.4","","","","26","","33",""
"2013-11-09","2013","11","09","","9.4","","6.3","","7.9","","10.1","","0.0","","2.2","","0.0","","2.2","","","","","","<31",""
"2013-11-10","2013","11","10","","9.2","","3.7","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-11","2013","11","11","","12.0","","6.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-12","2013","11","12","","14.6","","7.7","","11.2","","6.8","","0.0","","3.0","","0.0","","3.0","","","","11","","39",""
"2013-11-13","2013","11","13","","13.9","","7.3","","10.6","","7.4","","0.0","","0.0","T","0.0","","0.0","T","","","18","","32",""
"2013-11-14","2013","11","14","","10.5","","7.3","","8.9","","9.1","","0.0","","0.6","","0.0","","0.6","","","","28","","44",""
"2013-11-15","2013","11","15","","8.8","","5.8","","7.3","","10.7","","0.0","","13.8","","0.0","","13.8","","","","31","","74",""
"2013-11-16","2013","11","16","","7.5","","1.4","","4.5","","13.5","","0.0","","0.2","","0.0","","0.2","","","","29","","76",""
"2013-11-17","2013","11","17","","11.2","","1.6","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","21","","46",""
"2013-11-18","2013","11","18","","8.4","","5.9","","7.2","","10.8","","0.0","","10.8","","0.0","","10.8","","","","","","<31",""
"2013-11-19","2013","11","19","","6.7","","0.5","","3.6","","14.4","","0.0","","2.6","","0.0","","2.6","","","","28","","63",""
"2013-11-20","2013","11","20","","4.1","","-3.3","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-21","2013","11","21","","4.1","","-3.8","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-22","2013","11","22","","6.2","","-3.4","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-23","2013","11","23","","6.5","","-2.2","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-24","2013","11","24","","8.0","","-1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-25","2013","11","25","","9.8","","0.3","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-26","2013","11","26","","8.0","","-0.2","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-27","2013","11","27","","10.0","","1.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-11-28","2013","11","28","","10.1","","1.5","","5.8","","12.2","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2013-11-29","2013","11","29","","9.4","","6.9","","8.2","","9.8","","0.0","","4.8","","0.0","","4.8","","","","","","<31",""
"2013-11-30","2013","11","30","","8.0","","6.5","","7.3","","10.7","","0.0","","17.8","","0.0","","17.8","","","","","","<31",""
"2013-12-01","2013","12","01","","11.3","","5.6","","8.5","","9.5","","0.0","","15.0","","0.0","","15.0","","","","27","","48",""
"2013-12-02","2013","12","02","","6.7","","-0.5","","3.1","","14.9","","0.0","","0.6","","0.0","","0.6","","","","28","","57",""
"2013-12-03","2013","12","03","","4.0","","-3.8","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2013-12-04","2013","12","04","","2.7","","-5.3","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2013-12-05","2013","12","05","","0.4","","-6.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-12-06","2013","12","06","","-0.3","","-7.6","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","","","10","","43",""
"2013-12-07","2013","12","07","","-1.8","","-10.0","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-12-08","2013","12","08","","-0.3","","-8.4","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-12-09","2013","12","09","","-0.9","","-3.4","","-2.2","","20.2","","0.0","","0.0","","0.2","","0.4","","0","T","8","","32",""
"2013-12-10","2013","12","10","","1.1","","-1.0","","0.1","","17.9","","0.0","","0.2","","1.4","","1.8","","0","","","","<31",""
"2013-12-11","2013","12","11","","3.7","","-0.1","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-12-12","2013","12","12","","4.9","","-1.1","","1.9","","16.1","","0.0","","3.4","","0.0","","3.4","","","","","","<31",""
"2013-12-13","2013","12","13","","6.3","","3.5","","4.9","","13.1","","0.0","","5.2","","0.0","","5.2","","","","","","<31",""
"2013-12-14","2013","12","14","","7.6","","5.7","","6.7","","11.3","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2013-12-15","2013","12","15","","9.7","","1.7","","5.7","","12.3","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"2013-12-16","2013","12","16","","7.7","","0.6","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2013-12-17","2013","12","17","","6.0","","0.3","","3.2","","14.8","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"2013-12-18","2013","12","18","","6.0","","-0.7","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","0","","28","","65",""
"2013-12-19","2013","12","19","","1.7","","-3.1","","-0.7","","18.7","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"2013-12-20","2013","12","20","","1.8","","-0.8","","0.5","","17.5","","0.0","","0.8","","10.0","","11.2","","8","","","","<31",""
"2013-12-21","2013","12","21","","2.8","","0.7","","1.8","","16.2","","0.0","","1.4","","0.0","","1.4","","5","","","","<31",""
"2013-12-22","2013","12","22","","4.6","","1.5","","3.1","","14.9","","0.0","","9.8","","0.0","","9.8","","","","","","<31",""
"2013-12-23","2013","12","23","","9.8","E","2.4","E","6.1","E","11.9","E","0.0","E","","M","","M","10.0","E","","","","M","","M"
"2013-12-24","2013","12","24","","6.4","","2.7","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","27","","32",""
"2013-12-25","2013","12","25","","5.5","","-1.6","","2.0","","16.0","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2013-12-26","2013","12","26","","8.4","","3.8","","6.1","","11.9","","0.0","","6.6","","0.0","","6.6","","","","","","<31",""
"2013-12-27","2013","12","27","","","M","2.0","E","","M","","M","","M","","M","","","","M","0","","","M","","M"
"2013-12-28","2013","12","28","","6.8","","1.4","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-12-29","2013","12","29","","5.8","","1.4","","3.6","","14.4","","0.0","","1.2","","0.0","","1.2","","","","","","<31",""
"2013-12-30","2013","12","30","","7.0","","4.8","","5.9","","12.1","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2013-12-31","2013","12","31","","7.4","","4.9","","6.2","","11.8","","0.0","","2.2","","0.0","","2.2","","","","","","<31",""
